,Decade,huc8,DTW_Category,Well Count
659,2020,15060202,Very Shallow (2-5m),4
660,2020,15060203,Deep (10-61m),2
661,2020,15060203,Shallow (5-10m),2
662,2020,15070101,Deep (10-61m),3
663,2020,15070102,Deep (10-61m),10
664,2020,15070102,Near Surface (<2m),1
665,2020,15070102,Shallow (5-10m),5
666,2020,15070102,Very Shallow (2-5m),1
667,2020,15070103,Deep (10-61m),3
668,2020,15070201,Deep (10-61m),2
669,2020,15070201,Shallow (5-10m),2
670,2020,15070203,Deep (10-61m),1
671,2020,15080200,Near Surface (<2m),1
672,2020,15080200,Shallow (5-10m),1
673,2020,15080200,Very Shallow (2-5m),2
674,2020,15080301,Near Surface (<2m),2
675,2020,15080301,Shallow (5-10m),4
676,2020,15080301,Very Shallow (2-5m),2
677,2020,15080302,Shallow (5-10m),3
678,2020,15080302,Very Shallow (2-5m),1
