Decade,Combo_ID,1980,1990,2000,2010,2020
22544,549184,,11.2776,,,
22545,549185,,7.62,,,
22546,549187,,21.336,,,
22547,549194,,24.384,,,
22548,549195,,33.528,,,
22549,549198,,19.812,,,
22550,549200,,0,,,
22551,549201,,0,,,
22552,549202,,0,,,
22553,549203,,0,,,
22554,549206,,0,,,
22555,549207,,0,,,
22556,549208,,0,,,
22557,549209,,0,,,
22558,549216,,23.7744,,,
22559,549224,,0,,,
22560,549225,,17.6784,,,
22561,549226,,17.6784,,,
22562,549227,,17.6784,,,
22563,549228,,17.6784,,,
22564,549229,,17.6784,,,
22565,549231,,18.288,,,
22566,549232,,18.288,,,
22567,549234,,15.24,,,
22568,549235,,14.6304,,,
22569,549240,,6.7056,,,
22570,549241,,10.3632,,,
22571,549242,,24.384,,,
22572,549243,,6.096,,,
22573,549244,,13.1064,,,
22574,549245,,6.096,,,
22575,549246,,3.6576,,,
22576,549248,,3.048,,,
22577,549249,,5.7912,,,
22578,549250,,3.6576,,,
22579,549251,,3.048,,,
22580,549252,,4.572,,,
22581,549253,,6.096,,,
22582,549254,,6.096,,,
22583,549255,,6.4008,,,
22584,549257,,4.572,,,
22585,549258,,3.048,,,
22586,549259,,3.048,,,
22587,549261,,3.048,,,
22588,549262,,1.8288,,,
22589,549263,,1.8288,,,
22590,549264,,16.764,,,
22591,549265,,16.764,,,
22592,549266,,16.764,,,
22593,549267,,30.48,,,
22594,549268,,,30.48,,
22595,549269,,,30.48,,
22596,549277,,14.6304,,,
22597,549278,,14.6304,,,
22598,549279,,14.6304,,,
22599,549280,,14.6304,,,
22600,549281,,14.6304,,,
22601,549301,,8.5344,,,
22602,549302,,0,,,
22603,549303,,8.5344,,,
22604,549305,,15.24,,,
22605,549326,,2.7432,,,
22606,549347,,7.0104,,,
22607,549354,,15.24,,,
22608,549355,,15.24,,,
22609,549356,,15.24,,,
22610,549357,,18.8976,,,
22611,549358,,15.24,,,
22612,549359,,15.24,,,
22613,549361,,15.24,,,
22614,549362,,0,,,
22615,549363,,11.8872,,,
22616,549365,,14.34084,11.21664,,
22617,549367,,27.432,,,
22618,549369,,27.432,,,
22619,549372,,22.86,,,
22620,549373,,21.336,,,
22621,549374,,22.86,,,
22622,549377,,12.4968,,,
22623,549378,,12.4968,,,
22624,549379,,12.192,,,
22625,549381,,30.48,,,
22626,549382,,25.908,,,
22627,549385,,6.096,,,
22628,549389,,1.8288,,,
22629,549395,,5.7912,,,
22630,549399,,38.4048,,,
22631,549411,,15.24,,,
22632,549413,,5.4864,,,
22633,549415,,18.288,,,
22634,549426,,19.812,,,
22635,549427,,19.812,,,
22636,549428,,19.812,,,
22637,549429,,10.668,,,
22638,549430,,10.668,,,
22639,549431,,10.668,,,
22640,549432,,10.668,,,
22641,549444,,12.192,,,
22642,549445,,12.192,,,
22643,549446,,22.86,,,
22644,549447,,22.86,,,
22645,549448,,22.86,,,
22646,549449,,22.86,,,
22647,549451,,0.9144,,,
22648,549453,,3.048,,,
22649,549456,,3.6576,,,
22650,549462,,15.24,,,
22651,549463,,30.48,,,
22652,549464,,13.1064,,,
22653,549475,,12.192,,,
22654,549477,,19.812,,,
22655,549491,,24.384,,,
22656,549497,,28.6512,,,
22657,549516,,12.192,,,
22658,549518,,18.288,,,
22659,549524,,30.48,,,
22660,549536,,17.6784,,,
22661,549537,,17.6784,,,
22662,549538,,17.6784,,,
22663,549539,,17.6784,,,
22664,549540,,4.572,,,
22665,549542,,20.7264,,,
22666,549552,,25.84704,,,31.15056
22667,549557,,37.1856,,,
22668,549570,,8.2296,,,
22669,549584,,21.336,,,
22670,549597,,48.768,,,
22671,549598,,45.72,,,
22672,549599,,48.768,,,
22673,549600,,48.768,,,
22674,549610,,0,,,
22675,549611,,36.2712,,,
22676,549612,,36.2712,,,
22677,549613,,34.1376,,,
22678,549615,,5.4864,,,
22679,549616,,0,,,
22680,549617,,5.4864,,,
22681,549618,,18.288,,,
22682,549619,,18.288,,,
22683,549626,,9.144,,,
22684,549627,,21.336,,,
22685,549630,,10.668,,,
22686,549631,,22.86,,,
22687,549634,,1.8288,,,
22688,549641,,15.24,,,
22689,549646,,2.1336,,,
22690,549647,,2.1336,,,
22691,549648,,2.1336,,,
22692,549649,,2.1336,,,
22693,549650,,2.1336,,,
22694,549651,,2.1336,,,
22695,549652,,0.9144,,,
22696,549653,,0.9144,,,
22697,549654,,0.9144,,,
22698,549655,,0.6096,,,
22699,549656,,0.9144,,,
22700,549657,,0.6096,,,
22701,549658,,9.4488,,,
22702,549659,,9.4488,,,
22703,549660,,9.4488,,,
22704,549672,,16.764,,,
22705,549679,,18.288,,,
22706,549688,,0,,,
22707,549689,,0,,,
22708,549690,,0,,,
22709,549691,,26.8224,,,
22710,549692,,18.288,,,
22711,549693,,26.8224,,,
22712,549694,,13.1064,,,
22713,549695,,0,,,
22714,549696,,0,,,
22715,549697,,0,,,
22716,549698,,0,,,
22717,549699,,9.144,,,
22718,549722,,17.6784,,,
22719,549723,,30.48,,,
22720,549738,,32.004,,,
22721,549744,,0,,,
22722,549745,,2.4384,,,
22723,549746,,0,,,
22724,549747,,0,,,
22725,549748,,11.5824,,,
22726,549749,,11.5824,,,
22727,549750,,11.5824,,,
22728,549756,,2.7432,,,
22729,549757,,2.7432,,,
22730,549758,,2.7432,,,
22731,549759,,2.7432,,,
22732,549760,,2.7432,,,
22733,549762,,25.908,,,
22734,549763,,25.908,,,
22735,549764,,25.908,,,
22736,549765,,35.6616,,,
22737,549767,,6.7056,,,
22738,549768,,6.4008,,,
22739,549770,,3.3528,,,
22740,549771,,3.3528,,,
22741,549778,,2.4384,,,
22742,549779,,5.4864,,,
22743,549780,,3.6576,,,
22744,549782,,21.9456,,,
22745,549783,,0,,,
22746,549789,,2.7432,,,
22747,549793,,28.6512,,,
22748,549794,,6.4008,,,
22749,549798,,0,,,
22750,549799,,0,,,
22751,549800,,0,,,
22752,549801,,0,,,
22753,549802,,0,,,
22754,549803,,0,,,
22755,549804,,43.2816,,,
22756,549806,,2.4384,,,
22757,549807,,2.4384,,,
22758,549808,,2.7432,,,
22759,549809,,2.4384,,,
22760,549810,,2.1336,,,
22761,549811,,2.4384,,,
22762,549812,,2.4384,,,
22763,549813,,2.4384,,,
22764,549814,,2.7432,,,
22765,549815,,26.5176,,,
22766,549816,,2.4384,,,
22767,549817,,2.4384,,,
22768,549826,,16.764,,,
22769,549827,,17.3736,,,
22770,549841,,0,,,
22771,549842,,16.764,,,
22772,549850,,8.5344,,,
22773,549851,,7.62,,,
22774,549856,,16.764,,,
22775,549857,,18.288,,,
22776,549858,,18.8976,,,
22777,549859,,5.4864,,,
22778,549863,,0,,,
22779,549864,,0,,,
22780,549866,,0,,,
22781,549867,,30.48,,,
22782,549872,,6.7056,,,
22783,549873,,0,,,
22784,549874,,13.1064,,,
22785,549875,,10.9728,,,
22786,549876,,13.1064,,,
22787,549877,,13.1064,,,
22788,549878,,0,,,
22789,549888,,30.48,,,
22790,549890,,21.336,,,
22791,549893,,14.0208,,,
22792,549899,,34.1376,,,
22793,549900,,19.812,,,
22794,549914,,21.336,,,
22795,549916,,16.764,,,
22796,549920,,10.668,,,
22797,549921,,0,,,
22798,549926,,21.336,,,
22799,549929,,18.8976,,,
22800,549936,,24.384,,,
22801,549939,,2.7432,,,
22802,549959,,0,,,
22803,549970,,4.572,,,
22804,549971,,4.2672,,,
22805,549972,,24.384,,,
22806,549973,,24.384,,,
22807,549974,,24.384,,,
22808,549975,,24.384,,,
22809,549976,,24.384,,,
22810,549977,,24.384,,,
22811,549978,,24.384,,,
22812,549981,,32.9184,,,
22813,549982,,33.2232,,,
22814,549983,,33.528,,,
22815,549984,,33.528,,,
22816,549986,,7.0104,,,
22817,549987,,7.0104,,,
22818,549988,,7.0104,,,
22819,549989,,7.0104,,,
22820,549990,,7.0104,,,
22821,549991,,7.0104,,,
22822,549993,,26.2128,,,
22823,549994,,25.6032,,,
22824,549995,,12.192,,,
22825,550013,,2.7432,,,
22826,550019,,23.7744,,,
22827,550020,,4.2672,,,
22828,550039,,2.4384,,,
22829,550040,,3.048,,,
22830,550041,,3.048,,,
22831,550042,,3.9624,,,
22832,550043,,3.3528,,,
22833,550044,,1.524,,,
22834,550045,,3.048,,,
22835,550046,,3.9624,,,
22836,550047,,4.2672,,,
22837,550048,,2.7432,,,
22838,550049,,1.2192,,,
22839,550050,,2.4384,,,
22840,550051,,1.8288,,,
22841,550052,,1.8288,,,
22842,550053,,2.4384,,,
22843,550054,,27.1272,,,
22844,550058,,6.7056,,,
22845,550060,,24.6888,,,
22846,550063,,15.24,,,
22847,550071,,,30.48,,
22848,550074,,27.432,,,
22849,550085,,18.288,,,
22850,550086,,17.9832,,,
22851,550088,,0,,,9.57072
22852,550090,,23.4696,,,
22853,550095,,25.908,,,
22854,550096,,25.908,,,
22855,550097,,25.908,,,
22856,550099,,21.336,,,
22857,550100,,21.336,,,
22858,550101,,21.336,,,
22859,550102,,21.336,,,
22860,550103,,21.336,,,
22861,550104,,21.336,,,
22862,550106,,4.2672,,,
22863,550109,,1.524,,,
22864,550110,,30.7848,,,
22865,550112,,8.5344,,,
22866,550113,,8.5344,,,
22867,550114,,8.5344,,,
22868,550115,,17.9832,,,
22869,550116,,17.9832,,,
22870,550117,,17.9832,,,
22871,550118,,17.9832,,,
22872,550119,,5.1816,,,
22873,550127,,21.336,,,
22874,550128,,21.336,,,
22875,550130,,15.24,,,
22876,550131,,17.3736,,,
22877,550132,,17.3736,,,
22878,550133,,17.3736,,,
22879,550138,,6.096,,,
22880,550139,,0,,,
22881,550141,,0,,,
22882,550142,,16.764,,,
22883,550147,,27.432,,,
22884,550153,,18.8976,,,
22885,550156,,22.5552,,,
22886,550159,,2.1336,,,
22887,550160,,2.1336,,,
22888,550161,,6.7056,,,
22889,550162,,24.384,,,
22890,550164,,0,,,
22891,550165,,16.4592,,,
22892,550166,,16.4592,,,
22893,550167,,16.4592,,,
22894,550168,,16.4592,,,
22895,550169,,16.4592,,,
22896,550170,,16.4592,,,
22897,550171,,16.4592,,,
22898,550172,,16.4592,,,
22899,550173,,16.4592,,,
22900,550177,,34.1376,,,
22901,550181,,39.624,,,
22902,550182,,10.668,,,
22903,550190,,16.764,,,
22904,550191,,16.1544,,,
22905,550192,,16.1544,,,
22906,550193,,16.764,,,
22907,550203,,9.144,,,
22908,550205,,22.5552,,,
22909,550206,,7.62,,,
22910,550213,,0,,,
22911,550216,,18.8976,,,
22912,550220,,5.1816,,,
22913,550223,,22.86,,,
22914,550224,,22.86,,,
22915,550225,,22.86,,,
22916,550228,,15.24,,,
22917,550229,,15.24,,,
22918,550231,,23.7744,,,
22919,550232,,23.7744,,,
22920,550233,,23.7744,,,
22921,550237,,12.192,,,
22922,550238,,12.192,,,
22923,550239,,12.192,,,
22924,550240,,12.192,,,
22925,550243,,2.7432,,,
22926,550248,,4.572,,,
22927,550254,,18.8976,,,
22928,550256,,18.8976,,,
22929,550271,,15.24,,,
22930,550276,,6.096,,,
22931,550277,,6.096,,,
22932,550278,,6.096,,,
22933,550279,,6.096,,,
22934,550280,,6.096,,,
22935,550282,,2.7432,,,
22936,550283,,2.7432,,,
22937,550284,,2.7432,,,
22938,550295,,19.5072,,,
22939,550296,,18.8976,,,
22940,550297,,43.8912,,,
22941,550304,,12.192,,,
22942,550305,,22.86,,,
22943,550314,,18.288,,,
22944,550320,,16.1544,,,
22945,550323,,12.192,,,
22946,550326,,30.48,,,
22947,550339,,0,,,
22948,550340,,0,,,
22949,550344,,30.48,,,
22950,550350,,7.0104,,,
22951,550365,,8.2296,,,
22952,550372,,15.24,,,
22953,550377,,2.7432,,,
22954,550378,,2.7432,,,
22955,550393,,6.096,,,
22956,550394,,6.096,,,
22957,550419,,49.3776,,,
22958,550425,,0,,,
22959,550426,,17.6784,,,
22960,550427,,9.4488,,,
22961,550433,,13.1064,,,
22962,550435,,14.6304,,,
22963,550437,,22.86,,,
22964,550441,,42.672,,,
22965,550442,,36.576,,,
22966,550444,,30.1752,,,
22967,550445,,31.3944,,,
22968,550446,,31.3944,,,
22969,550447,,31.3944,,,
22970,550448,,2.7432,,,
22971,550461,,29.8704,,,
22972,550475,,23.7744,,,
22973,550481,,30.48,,,
22974,550483,,39.624,,,
22975,550489,,14.6304,,,
22976,550502,,12.192,,,
22977,550505,,3.6576,,,
22978,550516,,22.5552,,,
22979,550519,,3.9624,,,
22980,550520,,4.572,,,
22981,550521,,4.2672,,,
22982,550522,,5.4864,,,
22983,550528,,10.668,,,
22984,550529,,27.432,,,
22985,550531,,24.384,,,
22986,550536,,0,,,
22987,550537,,0,,,
22988,550538,,0,,,
22989,550539,,0,,,
22990,550541,,0,,,
22991,550543,,0,,,
22992,550544,,0,,,
22993,550557,,3.3528,,,
22994,550558,,3.9624,,,
22995,550559,,4.572,,,
22996,550560,,3.3528,,,
22997,550564,,7.62,,,
22998,550565,,8.2296,,,
22999,550574,,21.336,,,
23000,550575,,7.62,,,
23001,550585,,9.144,,,
23002,550600,,15.5448,,,
23003,550602,,12.192,,,
23004,550604,,,0,,
23005,550605,,,5.4864,,
23006,550627,,18.288,,,
23007,550631,,0,,,
23008,550642,,6.4008,,,
23009,550644,,0,,,
23010,550680,,2.7432,,,
23011,550690,,47.244,,,
23012,550701,,2.7432,,,
23013,550702,,2.7432,,,
23014,550705,,31.6992,,,
23015,550709,,13.716,,,
23016,550710,,21.0312,26.09088,,
23017,550712,,5.1816,,,
23018,550715,,4.8768,,,
23019,550718,,4.2672,,,
23020,550719,,1.524,,,
23021,550720,,2.4384,,,
23022,550729,,6.7056,,,
23023,550730,,10.668,,,
23024,550731,,7.62,,,
23025,550732,,6.096,,,
23026,550743,,0,,,
23027,550746,,22.86,,,
23028,550747,,0,,,
23029,550750,,24.384,,,
23030,550751,,24.384,,,
23031,550752,,19.812,,,
23032,550753,,21.336,,,
23033,550759,,36.576,,,
23034,550762,,16.4592,,,
23035,550764,,28.956,,,
23036,550774,,38.1,,,
23037,550777,,21.336,,,
23038,550785,,32.004,,,
23039,550787,,5.4864,,,
23040,550788,,5.4864,,,
23041,550789,,5.4864,,,
23042,550790,,5.4864,,,
23043,550791,,5.4864,,,
23044,550795,,19.5072,,,
23045,550796,,19.812,,,
23046,550798,,17.6784,,,
23047,550799,,17.6784,,,
23048,550800,,17.9832,,,
23049,550801,,17.9832,,,
23050,550802,,17.9832,,,
23051,550803,,17.6784,,,
23052,550804,,3.6576,,,
23053,550805,,3.3528,,,
23054,550806,,0,,,
23055,550807,,3.6576,,,
23056,550808,,0,,,
23057,550809,,5.4864,,,
23058,550824,,6.096,,,
23059,550825,,4.2672,1.6764,,
23060,550844,,3.3528,,,
23061,550860,,15.8496,,,
23062,550864,,34.4424,,,
23063,550867,,24.9936,,,
23064,550873,,30.48,,,
23065,550877,,28.956,,,
23066,550878,,30.48,,,
23067,550879,,27.432,,,
23068,550880,,4.8768,,,
23069,550881,,4.8768,,,
23070,550882,,4.8768,,,
23071,550883,,4.8768,,,
23072,550884,,4.8768,,,
23073,550885,,1.524,,,
23074,550895,,10.668,,,
23075,550896,,10.668,,,
23076,550897,,10.668,,,
23077,550898,,10.668,,,
23078,550900,,28.956,,,
23079,550903,,7.62,,,
23080,550904,,10.668,,,
23081,550905,,10.668,,,
23082,550906,,10.668,,,
23083,550907,,10.668,,,
23084,550908,,3.048,,,
23085,550909,,10.668,,,
23086,550913,,10.668,,,
23087,550914,,10.668,,,
23088,550915,,10.668,,,
23089,550916,,7.62,,,
23090,550917,,12.192,,,
23091,550918,,10.668,,,
23092,550943,,26.5176,,,
23093,550946,,29.5656,,,
23094,550951,,21.336,,,
23095,550957,,9.144,,,
23096,550962,,0,,,
23097,550965,,0,,,
23098,550966,,0,,,
23099,550967,,8.5344,,,
23100,550968,,13.716,,,
23101,550970,,13.4112,,,
23102,550980,,18.288,,,
23103,550981,,0,,,
23104,550983,,2.1336,,,
23105,550986,,19.812,,,
23106,551002,,15.5448,,,
23107,551006,,15.24,,,
23108,551014,,6.096,,,
23109,551015,,6.096,,,
23110,551016,,6.096,,,
23111,551017,,6.096,,,
23112,551018,,6.096,,,
23113,551019,,6.096,,,
23114,551020,,6.096,,,
23115,551025,,0,,,
23116,551026,,15.24,,,
23117,551027,,3.9624,,,
23118,551028,,3.048,,,
23119,551029,,3.3528,,,
23120,551030,,1.2192,,,
23121,551031,,2.7432,,,
23122,551032,,21.9456,,,
23123,551033,,2.1336,,,
23124,551034,,2.1336,,,
23125,551035,,2.4384,,,
23126,551036,,3.3528,,,
23127,551037,,6.096,,,
23128,551039,,2.7432,,,
23129,551042,,1.524,,,
23130,551044,,9.4488,,,
23131,551045,,10.668,,,
23132,551046,,10.668,,,
23133,551047,,10.668,,,
23134,551048,,10.668,,,
23135,551049,,10.668,,,
23136,551050,,10.668,,,
23137,551064,,3.6576,,,
23138,551065,,3.6576,,,
23139,551066,,3.6576,,,
23140,551067,,7.9248,,,
23141,551068,,7.9248,,,
23142,551069,,7.9248,,,
23143,551070,,7.9248,,,
23144,551071,,7.9248,,,
23145,551081,,3.6576,,,
23146,551082,,8.5344,,,
23147,551084,,24.9936,,,
23148,551086,,18.288,,,
23149,551087,,18.288,,,
23150,551088,,17.3736,,,
23151,551089,,18.288,,,
23152,551090,,18.288,,,
23153,551091,,17.3736,,,
23154,551094,,2.7432,,,
23155,551095,,2.7432,,,
23156,551096,,2.7432,,,
23157,551097,,2.7432,,,
23158,551098,,2.7432,,,
23159,551099,,2.7432,,,
23160,551104,,13.716,,,
23161,551105,,7.9248,,,
23162,551113,,10.3632,6.4008,5.334,
23163,551114,,9.4488,,,
23164,551117,,6.7056,,,
23165,551118,,6.7056,,,
23166,551119,,6.7056,,,
23167,551120,,6.7056,,,
23168,551121,,4.8768,,,
23169,551122,,6.7056,,,
23170,551128,,5.1816,,,
23171,551131,,12.192,,,
23172,551135,,6.7056,,,
23173,551139,,0,,,
23174,551142,,15.24,,,
23175,551145,,6.7056,,,
23176,551146,,0,,,
23177,551147,,6.7056,,,
23178,551150,,42.672,,,
23179,551153,,5.4864,,,
23180,551157,,0,,,
23181,551161,,41.148,,,
23182,551162,,10.668,,,
23183,551175,,2.7432,,,
23184,551176,,23.1648,,,
23185,551183,,22.86,,,
23186,551187,,30.48,,,
23187,551193,,5.4864,,,
23188,551194,,7.62,,,
23189,551195,,7.62,,,
23190,551196,,7.62,,,
23191,551222,,27.1272,,,
23192,551223,,0,,,
23193,551224,,0,,,
23194,551225,,0,,,
23195,551226,,0,,,
23196,551227,,0,,,
23197,551228,,0,,,
23198,551229,,0,,,
23199,551230,,0,,,
23200,551231,,0,,,
23201,551232,,0,,,
23202,551233,,0,,,
23203,551234,,0,,,
23204,551235,,0,,,
23205,551236,,0,,,
23206,551237,,0,,,
23207,551238,,0,,,
23208,551250,,3.048,,,
23209,551251,,2.1336,,,
23210,551252,,4.2672,,,
23211,551253,,2.4384,,,
23212,551254,,3.6576,,,
23213,551255,,1.8288,,,
23214,551256,,2.1336,,,
23215,551257,,3.9624,,,
23216,551258,,1.8288,,,
23217,551259,,1.8288,,,
23218,551260,,1.8288,,,
23219,551261,,3.048,,,
23220,551262,,2.4384,,,
23221,551263,,1.8288,,,
23222,551264,,1.8288,,,
23223,551265,,1.524,,,
23224,551266,,1.8288,,,
23225,551267,,1.8288,,,
23226,551268,,2.7432,,,
23227,551269,,2.4384,,,
23228,551270,,4.2672,,,
23229,551271,,4.2672,,,
23230,551272,,3.6576,,,
23231,551273,,3.048,,,
23232,551274,,3.3528,,,
23233,551275,,3.048,,,
23234,551278,,32.9184,,,
23235,551284,,4.2672,,,
23236,551285,,5.4864,,,
23237,551286,,3.6576,,,
23238,551293,,0,,,
23239,551294,,0,,,
23240,551295,,0.6096,,,
23241,551296,,39.624,,,
23242,551303,,24.384,,,
23243,551313,,7.3152,,,
23244,551316,,17.6784,,,
23245,551317,,17.6784,,,
23246,551318,,16.764,,,
23247,551319,,16.764,,,
23248,551320,,16.764,,,
23249,551321,,16.764,,,
23250,551326,,49.0728,,,
23251,551327,,49.0728,,,
23252,551329,,12.192,,,
23253,551330,,24.384,,,
23254,551331,,24.0792,,,
23255,551332,,24.0792,,,
23256,551341,,25.908,,,
23257,551342,,21.9456,,,
23258,551346,,13.716,,,
23259,551347,,7.3152,,,
23260,551348,,11.5824,,,
23261,551350,,6.4008,,,
23262,551351,,10.668,,,
23263,551352,,2.1336,,,
23264,551353,,15.24,,,
23265,551357,,11.5824,,,
23266,551358,,11.8872,,,
23267,551359,,11.8872,,,
23268,551360,,11.8872,,,
23269,551361,,11.8872,,,
23270,551365,,3.6576,,,
23271,551366,,3.6576,,,
23272,551367,,3.6576,,,
23273,551368,,3.6576,,,
23274,551369,,3.6576,,,
23275,551378,,0,,,
23276,551396,,6.096,,,
23277,551399,,2.7432,,,
23278,551403,,36.576,,,
23279,551404,,27.432,,,
23280,551405,,28.956,,,
23281,551410,,24.384,,,
23282,551412,,13.716,,,
23283,551413,,9.144,,,
23284,551418,,0,,,
23285,551419,,12.4968,,,
23286,551426,,13.1064,13.5636,,
23287,551428,,25.908,,,
23288,551431,,3.6576,,,
23289,551438,,2.7432,2.624328,2.386584,2.100072
23290,551439,,2.7432,3.182112,2.993136,2.799588
23291,551446,,0,,,
23292,551447,,24.0792,,,
23293,551456,,10.3632,,,
23294,551457,,18.288,,,
23295,551460,,37.1856,,,
23296,551464,,15.24,,,
23297,551466,,18.288,,,
23298,551469,,42.672,,,
23299,551474,,22.86,,,
23300,551476,,29.5656,,,
23301,551479,,18.288,,,
23302,551480,,18.288,,,
23303,551481,,19.2024,,,
23304,551482,,19.2024,,,
23305,551483,,0,,,
23306,551484,,0.9144,,,
23307,551486,,17.0688,,,
23308,551487,,16.764,,,
23309,551493,,3.6576,,,
23310,551494,,7.62,,,
23311,551496,,21.336,,,
23312,551510,,31.0896,,,
23313,551514,,18.288,,,
23314,551515,,17.3736,,,
23315,551516,,18.288,,,
23316,551523,,21.0312,,,
23317,551524,,21.0312,,,
23318,551525,,21.0312,,,
23319,551533,,18.8976,,,
23320,551540,,18.288,,,
23321,551544,,13.1064,,,
23322,551545,,27.432,,,
23323,551551,,0,,,
23324,551552,,4.8768,,,
23325,551553,,0,,,
23326,551554,,0,,,
23327,551555,,7.62,,,
23328,551556,,0,,,
23329,551557,,6.096,,,
23330,551558,,0,,,
23331,551559,,6.7056,,,
23332,551562,,1.8288,,,
23333,551563,,1.8288,,,
23334,551564,,1.8288,,,
23335,551565,,1.8288,,,
23336,551566,,1.8288,,,
23337,551567,,1.8288,,,
23338,551568,,1.8288,,,
23339,551569,,1.8288,,,
23340,551570,,12.192,,,
23341,551571,,12.192,,,
23342,551572,,12.192,,,
23343,551573,,12.192,,,
23344,551574,,12.192,,,
23345,551578,,0,,,
23346,551586,,9.144,,,
23347,551587,,9.144,,,
23348,551588,,9.144,,,
23349,551589,,9.144,,,
23350,551590,,9.144,,,
23351,551594,,8.8392,,,
23352,551595,,8.8392,,,
23353,551596,,8.8392,,,
23354,551597,,8.8392,,,
23355,551601,,18.8976,,,
23356,551602,,14.3256,,,
23357,551603,,18.8976,,,
23358,551604,,18.5928,,,
23359,551605,,18.8976,,,
23360,551606,,18.8976,,,
23361,551607,,18.8976,,,
23362,551608,,19.2024,,,
23363,551609,,18.5928,,,
23364,551610,,18.8976,,,
23365,551613,,24.384,,,
23366,551620,,24.384,,,
23367,551621,,16.764,,,
23368,551634,,9.144,,,
23369,551635,,8.2296,,,
23370,551642,,33.528,,,
23371,551650,,5.4864,,,
23372,551653,,57.912,,,
23373,551654,,27.432,,,
23374,551660,,25.908,,,
23375,551663,,21.9456,,,
23376,551665,,16.764,,,
23377,551668,,0,,,
23378,551679,,,0,,
23379,551699,,14.6304,,,
23380,551700,,14.6304,,,
23381,551702,,15.24,,,
23382,551710,,18.288,,,
23383,551711,,8.2296,,,
23384,551712,,8.2296,,,
23385,551713,,8.2296,,,
23386,551715,,30.48,,,
23387,551721,,8.2296,,,
23388,551722,,0,,,
23389,551724,,0,,,
23390,551725,,0,,,
23391,551733,,3.6576,,,
23392,551734,,2.4384,,,
23393,551735,,13.716,,,
23394,551736,,16.764,,,
23395,551743,,6.7056,,,
23396,551746,,0.9144,,,
23397,551748,,22.86,21.21408,,
23398,551753,,14.0208,,,
23399,551759,,24.384,,,
23400,551760,,0,,,
23401,551764,,20.4216,,,
23402,551765,,19.812,,,
23403,551766,,19.812,,,
23404,551768,,22.86,,,
23405,551769,,21.336,,,
23406,551770,,21.6408,,,
23407,551771,,21.6408,,,
23408,551774,,9.144,,,
23409,551775,,26.5176,,,
23410,551799,,0,,,
23411,551806,,22.86,,,
23412,551816,,16.1544,,,
23413,551817,,16.1544,,,
23414,551818,,16.1544,,,
23415,551819,,16.1544,,,
23416,551837,,1.524,,,
23417,551838,,1.524,,,
23418,551839,,1.524,,,
23419,551840,,1.524,,,
23420,551842,,5.7912,,,
23421,551843,,27.432,,,
23422,551846,,24.384,,,
23423,551854,,25.908,,,
23424,551871,,17.0688,,,
23425,551874,,16.764,,,
23426,551879,,0,,,
23427,551884,,7.9248,,,
23428,551890,,19.2024,,,
23429,551891,,11.5824,,,
23430,551897,,34.4424,,,
23431,551898,,35.052,,,
23432,551899,,0,,,
23433,551943,,12.8016,,,
23434,551944,,12.192,,,
23435,551948,,0,,,
23436,551949,,35.052,,,
23437,551950,,35.052,,,
23438,551951,,35.052,,,
23439,551952,,7.3152,,,
23440,551958,,13.716,,,
23441,551959,,13.716,,,
23442,551960,,13.716,,,
23443,551965,,14.9352,,,
23444,551982,,27.432,,,
23445,551990,,0,,,
23446,551992,,18.288,,,
23447,551996,,22.86,,,
23448,551997,,3.3528,,,
23449,552003,,10.0584,,,
23450,552005,,10.0584,,,
23451,552011,,0,,,
23452,552014,,0,,,
23453,552015,,0,,,
23454,552016,,0,,,
23455,552017,,0,,,
23456,552018,,0,,,
23457,552019,,0,,,
23458,552020,,0,,,
23459,552021,,0,,,
23460,552022,,0,,,
23461,552023,,0,,,
23462,552024,,0,,,
23463,552026,,16.764,,,
23464,552027,,1.2192,,,
23465,552028,,1.2192,,,
23466,552029,,1.2192,,,
23467,552030,,1.2192,,,
23468,552031,,1.2192,,,
23469,552032,,1.2192,,,
23470,552033,,1.2192,,,
23471,552034,,1.2192,,,
23472,552052,,0,,,
23473,552054,,31.0896,,,
23474,552055,,0,,,
23475,552057,,30.7848,,,
23476,552064,,32.004,,,
23477,552070,,48.768,,,
23478,552071,,48.768,,,
23479,552072,,48.768,,,
23480,552073,,48.768,,,
23481,552075,,44.8056,,,
23482,552076,,43.8912,,,
23483,552077,,26.8224,,,
23484,552078,,26.8224,,,
23485,552079,,26.8224,,,
23486,552080,,26.8224,,,
23487,552081,,26.8224,,,
23488,552082,,10.3632,,,
23489,552083,,10.3632,,,
23490,552084,,10.3632,,,
23491,552085,,7.0104,,,
23492,552086,,8.2296,,,
23493,552087,,10.0584,,,
23494,552088,,18.288,,,
23495,552102,,26.8224,,,
23496,552108,,36.8808,,,
23497,552109,,22.2504,,,
23498,552112,,24.384,,,
23499,552124,,19.5072,,,
23500,552129,,0,,,
23501,552130,,17.6784,,,
23502,552137,,0,,,
23503,552138,,21.336,,,
23504,552142,,8.8392,,,
23505,552146,,27.432,,,
23506,552147,,27.432,,,
23507,552148,,22.5552,,,
23508,552149,,22.5552,,,
23509,552159,,0,,,
23510,552163,,8.2296,,,
23511,552164,,22.86,,,
23512,552176,,30.48,,,
23513,552177,,5.4864,6.97992,,
23514,552182,,27.7368,,,
23515,552198,,0,,,
23516,552199,,17.6784,,,
23517,552201,,6.096,,,
23518,552202,,12.192,,7.19328,7.22376
23519,552203,,4.572,,8.56488,8.62584
